207,875,398,95,217,0
208,870,397,95,218,0
209,866,395,95,220,0
210,862,393,95,222,0
211,858,392,95,223,0
212,855,391,95,224,0
213,852,390,95,225,0
214,850,389,95,226,0
215,847,388,95,227,0
216,845,388,95,227,0
217,842,387,95,228,0
218,839,386,95,229,0
219,837,385,95,230,0
220,834,384,95,231,0
221,832,384,95,231,0
222,829,384,95,231,0
223,827,384,95,231,0
224,825,384,95,231,0
225,822,384,95,231,0
226,820,384,95,231,0
227,818,384,95,231,0
228,815,384,95,231,0
229,813,384,95,231,0
230,811,384,95,231,0
231,809,385,95,231,0
232,808,385,95,231,0
233,808,386,95,230,0
234,808,387,95,229,0
235,808,388,94,228,0
236,808,389,94,227,0
237,807,390,95,226,0
238,807,391,94,225,0
239,807,392,94,224,0
240,807,393,94,223,0
241,807,394,94,223,0
242,807,395,94,221,0
243,807,396,94,220,0
244,808,397,93,219,0
245,808,398,93,218,0
246,809,399,93,217,0
247,809,400,93,216,0
248,809,401,93,215,0
249,810,402,92,214,0
250,810,403,92,213,0
251,811,405,92,211,0
252,806,404,92,211,0
253,802,404,92,211,0
254,798,403,92,211,0
255,794,403,92,211,0
256,790,402,92,211,0
257,786,402,92,211,0
258,782,401,92,211,0
259,778,401,92,211,0
260,774,400,92,211,0
261,770,400,92,211,0
262,766,399,92,212,0
263,763,398,92,213,0
264,759,397,92,214,0
265,756,397,92,214,0
266,753,396,91,215,0
267,749,395,92,216,0
268,746,395,91,216,0
269,742,394,92,217,0
270,739,393,91,218,0
271,736,393,91,219,0
272,734,393,91,219,0
273,733,394,91,218,0
274,732,394,91,218,0
275,731,395,91,217,0
276,730,395,91,217,0
277,729,396,90,216,0
278,728,396,90,216,0
279,727,397,90,215,0
280,726,397,90,215,0
281,725,398,90,215,0
282,725,399,90,213,0
283,725,400,90,212,0
284,725,401,90,211,0
285,725,402,90,210,0
286,726,403,89,209,0
287,726,404,89,207,0
288,726,405,89,206,0
289,726,406,89,205,0
290,726,407,89,204,0
291,727,408,88,203,0
292,728,406,88,204,0
293,730,404,88,206,0
294,732,403,88,206,0
295,734,401,88,208,0
296,736,400,88,209,0
297,738,398,87,210,0
298,740,396,87,212,0
299,742,395,87,212,0
300,744,393,87,214,0
301,746,392,87,215,0
302,749,391,87,216,0
303,752,391,87,217,0
304,755,390,87,219,0
305,759,390,86,219,0
306,762,389,87,221,0
307,765,389,87,222,0
308,769,388,86,223,0
309,772,388,86,224,0
310,775,387,86,226,0
311,779,387,86,227,0
312,780,386,86,228,0
313,782,385,86,229,0
314,783,384,86,230,0
315,785,383,86,231,0
316,786,383,87,231,0
317,788,382,86,232,0
318,789,381,87,233,0
319,791,380,86,234,0
320,792,379,87,235,0
321,794,379,87,235,0
322,793,380,88,234,0
323,793,382,88,232,0
324,793,384,88,230,0
325,792,386,89,228,0
326,792,388,90,227,0
327,792,390,90,225,0
328,791,392,91,223,0
329,791,394,91,221,0
330,791,396,91,219,0
331,791,398,92,218,0
332,788,401,92,214,0
333,786,404,92,211,0
334,783,408,92,207,0
335,781,411,92,204,0
336,779,415,91,200,0
337,776,418,92,197,0
338,774,421,91,194,0
339,771,425,92,190,0
340,769,428,91,187,0
341,767,432,91,183,0
342,765,433,91,181,0
343,763,434,91,180,0
344,761,435,91,179,0
345,759,436,91,178,0
346,757,437,91,177,0
347,755,438,91,175,0
348,753,439,91,174,0
349,751,440,91,173,0
350,749,441,91,172,0
351,748,442,91,171,0
352,745,438,91,175,0
353,743,435,91,178,0
354,741,432,91,181,0
355,739,429,91,185,0
356,737,426,91,188,0
357,735,422,90,192,0
358,733,419,90,196,0
359,731,416,90,199,0
360,729,413,90,202,0
361,727,410,90,206,0
362,723,408,90,207,0
363,720,406,90,209,0
364,717,404,90,211,0
365,714,402,90,212,0
366,711,400,90,214,0
367,708,398,90,216,0
368,705,396,90,217,0
369,702,394,90,219,0
370,699,392,90,221,0
371,696,390,90,223,0
372,695,388,90,224,0
373,694,387,90,225,0
374,693,386,90,226,0
375,692,385,90,227,0
376,691,384,90,228,0
377,690,383,90,228,0
378,689,382,90,229,0
379,688,381,90,230,0
380,687,380,90,231,0
381,686,379,91,232,0
382,684,379,91,232,0
383,683,380,91,232,0
384,681,380,91,232,0
385,680,381,91,232,0
386,679,381,91,232,0
387,677,382,91,232,0
388,676,382,91,232,0
389,674,383,91,232,0
390,673,383,91,232,0
391,672,384,91,232,0
392,672,385,91,230,0
393,672,386,91,229,0
394,672,387,91,228,0
395,672,388,91,226,0
396,673,389,91,225,0
397,673,390,91,224,0
398,673,391,91,222,0
399,673,392,91,221,0
400,673,393,91,220,0
401,674,394,91,219,0
402,673,394,91,218,0
403,673,395,90,217,0
404,673,395,90,217,0
405,672,396,90,216,0
406,672,397,90,215,0
407,672,397,89,215,0
408,671,398,89,214,0
409,671,398,89,214,0
410,671,399,88,213,0
411,671,400,88,212,0
412,667,398,89,213,0
413,664,397,89,214,0
414,661,396,89,215,0
415,658,395,89,216,0
416,655,394,89,217,0
417,651,392,90,218,0
418,648,391,90,219,0
419,645,390,90,220,0
420,642,389,90,221,0
421,639,388,91,222,0
422,636,387,91,223,0
423,634,387,91,223,0
424,632,386,91,224,0
425,629,386,91,224,0
426,627,385,91,225,0
427,625,385,91,225,0
428,622,384,91,226,0
429,620,384,91,226,0
430,618,383,91,227,0
431,616,383,91,227,0
432,615,383,91,227,0
433,614,383,91,227,0
434,614,383,91,227,0
435,613,383,91,227,0
436,613,384,91,227,0
437,612,384,91,227,0
438,611,384,91,227,0
439,611,384,91,227,0
440,610,384,91,227,0
441,610,385,91,227,0
442,610,386,91,225,0
443,611,388,91,223,0
444,612,389,91,222,0
445,613,391,91,220,0
446,614,392,91,219,0
447,614,394,91,217,0
448,615,395,91,216,0
449,616,397,91,214,0
450,617,398,91,213,0
451,618,400,91,211,0
452,621,399,91,212,0
453,624,398,91,213,0
454,627,397,91,214,0
455,630,396,91,215,0
456,633,396,91,215,0
457,636,395,91,216,0
458,639,394,91,217,0
459,642,393,91,218,0
460,645,392,91,219,0
461,648,392,91,219,0
462,649,390,91,221,0
463,650,389,91,222,0
464,651,388,91,223,0
465,652,387,91,224,0
466,654,386,91,225,0
467,655,384,91,227,0
468,656,383,91,228,0
469,657,382,91,229,0
470,658,381,91,230,0
471,660,380,91,231,0
472,660,380,91,231,0
473,660,380,91,231,0
474,660,380,91,231,0
475,660,380,91,231,0
476,660,380,91,231,0
477,660,380,91,231,0
478,660,380,91,231,0
479,660,380,91,231,0
480,660,380,91,231,0
481,661,380,91,231,0
482,660,383,91,228,0
483,659,386,92,225,0
484,658,389,92,222,0
485,657,392,93,219,0
486,657,396,93,215,0
487,656,399,93,212,0
488,655,402,94,209,0
489,654,405,94,206,0
490,653,408,95,203,0
491,653,412,95,200,0
492,652,414,95,198,0
493,651,416,95,196,0
494,651,418,94,194,0
495,650,421,95,191,0
496,650,423,94,190,0
497,649,425,94,188,0
498,648,428,95,185,0
499,648,430,94,183,0
500,647,432,94,181,0
501,647,435,94,179,0
502,646,432,94,181,0
503,646,429,94,184,0
504,645,426,94,186,0
505,645,424,94,188,0
506,644,421,95,191,0
507,644,418,94,193,0
508,643,416,95,195,0
509,643,413,94,197,0
510,642,410,95,200,0
511,642,408,95,202,0
512,639,405,95,204,0
513,637,403,95,206,0
514,635,400,95,208,0
515,633,398,95,210,0
516,631,396,95,212,0
517,629,393,94,214,0
518,627,391,94,216,0
519,625,388,94,218,0
520,623,386,94,220,0
521,621,384,94,222,0
522,619,382,94,223,0
523,617,380,94,225,0
524,616,378,94,226,0
525,614,377,94,227,0
526,613,375,94,229,0
527,611,373,94,230,0
528,609,372,94,231,0
529,608,370,94,232,0
530,606,368,94,234,0
531,605,367,94,235,0
532,604,366,94,235,0
533,604,366,94,235,0
534,604,366,94,235,0
535,604,366,94,235,0
536,604,366,94,235,0
537,603,366,94,235,0
538,603,366,94,235,0
539,603,366,94,235,0
540,603,366,94,235,0
541,603,366,94,235,0
542,604,366,94,234,0
543,606,366,93,234,0
544,607,366,94,234,0
545,609,367,93,233,0
546,611,367,93,233,0
547,612,367,93,233,0
548,614,368,92,232,0
549,615,368,93,232,0
550,617,368,92,232,0
551,619,369,92,231,0
552,620,370,92,230,0
553,621,371,92,229,0
554,622,372,92,228,0
555,624,374,91,226,0
556,625,375,92,225,0
557,626,376,92,224,0
558,628,378,91,222,0
559,629,379,91,221,0
560,630,380,91,220,0
561,632,382,91,218,0
562,633,381,91,218,0
563,634,380,91,219,0
564,636,379,91,220,0
565,637,378,91,220,0
566,639,378,91,220,0
567,640,377,91,221,0
568,641,376,91,221,0
569,643,375,91,222,0
570,644,374,91,223,0
571,646,374,91,223,0
572,647,374,91,223,0
573,648,375,91,223,0
574,650,375,91,223,0
575,651,376,91,223,0
576,653,376,91,223,0
577,654,377,91,223,0
578,655,377,91,223,0
579,657,378,91,223,0
580,658,378,91,223,0
581,660,379,91,223,0
582,660,378,91,222,0
583,661,377,91,222,0
584,662,376,91,222,0
585,663,375,91,221,0
586,664,374,91,221,0
587,664,373,91,221,0
588,665,372,91,220,0
589,666,371,91,220,0
590,667,370,91,220,0
591,668,370,91,219,0
592,667,371,91,218,0
593,667,373,91,216,0
594,666,375,91,214,0
595,666,376,91,213,0
596,666,378,91,211,0
597,665,380,91,209,0
598,665,381,91,208,0
599,664,383,91,206,0
600,664,385,91,204,0
